path,name,extension,size_mb,modified_at,category
BACKUP\OMNIS\EXECUÇÃO\models\trained\trend\xgboost\EURJPY_H1_trend_xgboost.pkl,EURJPY_H1_trend_xgboost.pkl,.pkl,0.25,2026-03-27T01:49:23.612635851,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\trend\xgboost\USDCHF_M30_trend_xgboost.pkl,USDCHF_M30_trend_xgboost.pkl,.pkl,0.25,2026-03-27T02:11:18.822578192,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\trend\xgboost\EURJPY_H4_trend_xgboost.pkl,EURJPY_H4_trend_xgboost.pkl,.pkl,0.249,2026-03-27T01:49:34.002271175,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\trend\xgboost\EURJPY_M30_trend_xgboost.pkl,EURJPY_M30_trend_xgboost.pkl,.pkl,0.249,2026-03-27T01:50:25.987195015,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\trend\xgboost\EURUSD_H4_trend_xgboost.pkl,EURUSD_H4_trend_xgboost.pkl,.pkl,0.249,2026-03-27T01:53:08.759219885,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\trend\xgboost\NZDUSD_M15_trend_xgboost.pkl,NZDUSD_M15_trend_xgboost.pkl,.pkl,0.249,2026-03-27T02:06:09.144834757,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\trend\xgboost\BTCUSD_M30_trend_xgboost.pkl,BTCUSD_M30_trend_xgboost.pkl,.pkl,0.248,2026-03-27T01:41:35.515586138,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\trend\xgboost\EURGBP_M15_trend_xgboost.pkl,EURGBP_M15_trend_xgboost.pkl,.pkl,0.248,2026-03-27T01:48:04.346280336,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\trend\xgboost\GOLD_M30_trend_xgboost.pkl,GOLD_M30_trend_xgboost.pkl,.pkl,0.248,2026-03-27T02:03:48.421902180,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\trend\xgboost\EURJPY_M15_trend_xgboost.pkl,EURJPY_M15_trend_xgboost.pkl,.pkl,0.246,2026-03-27T01:50:05.683481455,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\trend\xgboost\AUDUSD_M30_trend_xgboost.pkl,AUDUSD_M30_trend_xgboost.pkl,.pkl,0.243,2026-03-27T01:39:40.010230064,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\trend\xgboost\EURCAD_M30_trend_xgboost.pkl,EURCAD_M30_trend_xgboost.pkl,.pkl,0.243,2026-03-27T01:45:18.232076883,unknown
BACKUP\OMNIS_Copia\modelos_trading\models\hvn_expert_gradient_boosting.pkl,hvn_expert_gradient_boosting.pkl,.pkl,0.243,2026-03-22T12:46:49.022760630,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\trend\xgboost\USDCAD_H1_trend_xgboost.pkl,USDCAD_H1_trend_xgboost.pkl,.pkl,0.241,2026-03-27T02:07:45.339182615,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\trend\xgboost\USDJPY_M15_trend_xgboost.pkl,USDJPY_M15_trend_xgboost.pkl,.pkl,0.241,2026-03-27T02:13:05.783086300,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\trend\xgboost\EURGBP_M30_trend_xgboost.pkl,EURGBP_M30_trend_xgboost.pkl,.pkl,0.24,2026-03-27T01:48:15.674604893,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\trend\xgboost\GBPJPY_M30_trend_xgboost.pkl,GBPJPY_M30_trend_xgboost.pkl,.pkl,0.239,2026-03-27T01:58:10.848259211,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\trend\xgboost\NZDUSD_M30_trend_xgboost.pkl,NZDUSD_M30_trend_xgboost.pkl,.pkl,0.238,2026-03-27T02:06:30.741424084,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\trend\xgboost\AUDJPY_M30_trend_xgboost.pkl,AUDJPY_M30_trend_xgboost.pkl,.pkl,0.237,2026-03-27T01:38:25.133917092,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\trend\xgboost\GBPUSD_M30_trend_xgboost.pkl,GBPUSD_M30_trend_xgboost.pkl,.pkl,0.237,2026-03-27T02:00:54.936507463,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\trend\xgboost\USDCHF_H1_trend_xgboost.pkl,USDCHF_H1_trend_xgboost.pkl,.pkl,0.237,2026-03-27T02:10:17.794366121,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\trend\xgboost\GBPJPY_H1_trend_xgboost.pkl,GBPJPY_H1_trend_xgboost.pkl,.pkl,0.236,2026-03-27T01:57:20.383316517,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\trend\xgboost\USDJPY_M30_trend_xgboost.pkl,USDJPY_M30_trend_xgboost.pkl,.pkl,0.236,2026-03-27T02:13:24.626945734,unknown
BACKUP\OMNIS_Copia\modelos_trading\models\gap_expert_random_forest.pkl,gap_expert_random_forest.pkl,.pkl,0.234,2026-03-22T12:46:47.144707680,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\trend\xgboost\EURCAD_H1_trend_xgboost.pkl,EURCAD_H1_trend_xgboost.pkl,.pkl,0.233,2026-03-27T01:44:43.673441887,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\trend\xgboost\USDCAD_M30_trend_xgboost.pkl,USDCAD_M30_trend_xgboost.pkl,.pkl,0.231,2026-03-27T02:08:46.320024252,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\trend\xgboost\BTCUSD_H4_trend_xgboost.pkl,BTCUSD_H4_trend_xgboost.pkl,.pkl,0.23,2026-03-27T01:40:35.098800182,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\trend\xgboost\ETHUSD_H1_trend_xgboost.pkl,ETHUSD_H1_trend_xgboost.pkl,.pkl,0.23,2026-03-27T01:42:46.896787882,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\trend\xgboost\AUDJPY_H1_trend_xgboost.pkl,AUDJPY_H1_trend_xgboost.pkl,.pkl,0.229,2026-03-27T01:37:59.409551382,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\trend\xgboost\BTCUSD_H1_trend_xgboost.pkl,BTCUSD_H1_trend_xgboost.pkl,.pkl,0.229,2026-03-27T01:40:28.430457592,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\trend\xgboost\USDCAD_H4_trend_xgboost.pkl,USDCAD_H4_trend_xgboost.pkl,.pkl,0.228,2026-03-27T02:07:53.009413004,unknown
BACKUP\OMNIS_Copia\modelos_trading\models\swing_expert_lightgbm.pkl,swing_expert_lightgbm.pkl,.pkl,0.228,2026-03-22T12:47:21.807710409,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\trend\xgboost\EURCHF_M30_trend_xgboost.pkl,EURCHF_M30_trend_xgboost.pkl,.pkl,0.227,2026-03-27T01:46:54.876873493,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\trend\xgboost\ETHUSD_H4_trend_xgboost.pkl,ETHUSD_H4_trend_xgboost.pkl,.pkl,0.226,2026-03-27T01:42:52.267652512,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\trend\xgboost\AUDUSD_H1_trend_xgboost.pkl,AUDUSD_H1_trend_xgboost.pkl,.pkl,0.225,2026-03-27T01:39:14.838370800,unknown
BACKUP\OMNIS_Copia\modelos_trading\models\pattern_trigger_lightgbm.pkl,pattern_trigger_lightgbm.pkl,.pkl,0.225,2026-03-22T12:44:45.624679089,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\trend\xgboost\GOLD_H1_trend_xgboost.pkl,GOLD_H1_trend_xgboost.pkl,.pkl,0.224,2026-03-27T02:02:39.954128504,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\trend\xgboost\GBPUSD_H1_trend_xgboost.pkl,GBPUSD_H1_trend_xgboost.pkl,.pkl,0.223,2026-03-27T01:59:52.370829821,unknown
BACKUP\OMNIS_Copia\modelos_trading\models\zone_mapper_lightgbm.pkl,zone_mapper_lightgbm.pkl,.pkl,0.222,2026-03-22T12:45:25.846641302,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\trend\xgboost\EURCHF_H1_trend_xgboost.pkl,EURCHF_H1_trend_xgboost.pkl,.pkl,0.221,2026-03-27T01:46:15.522764444,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\trend\xgboost\EURGBP_H1_trend_xgboost.pkl,EURGBP_H1_trend_xgboost.pkl,.pkl,0.22,2026-03-27T01:47:41.076766491,unknown
BACKUP\OMNIS_Copia\modelos_trading\models\microstructure_expert_lightgbm.pkl,microstructure_expert_lightgbm.pkl,.pkl,0.22,2026-03-22T12:47:02.878608227,unknown
BACKUP\OMNIS_Copia\modelos_trading\models\volume_expert_lightgbm.pkl,volume_expert_lightgbm.pkl,.pkl,0.22,2026-03-22T12:47:27.012248993,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\trend\xgboost\USDJPY_H1_trend_xgboost.pkl,USDJPY_H1_trend_xgboost.pkl,.pkl,0.219,2026-03-27T02:12:40.931490660,unknown
BACKUP\OMNIS_Copia\modelos_trading\models\flow_aggressor_lightgbm.pkl,flow_aggressor_lightgbm.pkl,.pkl,0.219,2026-03-22T12:45:47.998472929,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\trend\xgboost\NZDUSD_H1_trend_xgboost.pkl,NZDUSD_H1_trend_xgboost.pkl,.pkl,0.218,2026-03-27T02:05:35.297210693,unknown
BACKUP\OMNIS_Copia\modelos_trading\models\stats_quant_lightgbm.pkl,stats_quant_lightgbm.pkl,.pkl,0.218,2026-03-22T12:46:17.830024719,unknown
BACKUP\OMNIS_Copia\modelos_trading\models\pullback_hunter_lightgbm.pkl,pullback_hunter_lightgbm.pkl,.pkl,0.217,2026-03-22T12:45:39.017744303,unknown
BACKUP\OMNIS_Copia\modelos_trading\models\candlestick_expert_lightgbm.pkl,candlestick_expert_lightgbm.pkl,.pkl,0.216,2026-03-22T12:46:22.087998867,unknown
BACKUP\OMNIS_Copia\modelos_trading\models\fibonacci_expert_lightgbm.pkl,fibonacci_expert_lightgbm.pkl,.pkl,0.216,2026-03-22T12:46:46.694561720,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\trend\xgboost\GOLD_H4_trend_xgboost.pkl,GOLD_H4_trend_xgboost.pkl,.pkl,0.214,2026-03-27T02:02:47.577527285,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\trend\xgboost\USDJPY_H4_trend_xgboost.pkl,USDJPY_H4_trend_xgboost.pkl,.pkl,0.211,2026-03-27T02:12:43.825232506,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\trend\xgboost\GBPJPY_H4_trend_xgboost.pkl,GBPJPY_H4_trend_xgboost.pkl,.pkl,0.21,2026-03-27T01:57:23.348326921,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\trend\xgboost\EURCHF_H4_trend_xgboost.pkl,EURCHF_H4_trend_xgboost.pkl,.pkl,0.208,2026-03-27T01:46:19.074686766,unknown
BACKUP\OMNIS_Copia\modelos_trading\models\volatility_gauge_lightgbm.pkl,volatility_gauge_lightgbm.pkl,.pkl,0.208,2026-03-22T12:45:17.534207344,unknown
BACKUP\OMNIS_Copia\modelos_trading\models\momentum_expert_lightgbm.pkl,momentum_expert_lightgbm.pkl,.pkl,0.207,2026-03-22T12:47:11.378485203,unknown
BACKUP\OMNIS_Copia\modelos_trading\models\risk_guardian_lightgbm.pkl,risk_guardian_lightgbm.pkl,.pkl,0.207,2026-03-22T12:45:56.448512554,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\trend\xgboost\EURGBP_H4_trend_xgboost.pkl,EURGBP_H4_trend_xgboost.pkl,.pkl,0.203,2026-03-27T01:47:45.062083483,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\trend\xgboost\GBPUSD_H4_trend_xgboost.pkl,GBPUSD_H4_trend_xgboost.pkl,.pkl,0.203,2026-03-27T01:59:55.837386608,unknown
BACKUP\OMNIS_Copia\modelos_trading\models\ichimoku_expert_lightgbm.pkl,ichimoku_expert_lightgbm.pkl,.pkl,0.203,2026-03-22T12:46:51.476867199,unknown
BACKUP\OMNIS_Copia\modelos_trading\models\market_microstructure_expert_lightgbm.pkl,market_microstructure_expert_lightgbm.pkl,.pkl,0.202,2026-03-22T12:46:54.408943653,unknown
BACKUP\OMNIS_Copia\modelos_trading\models\stochastic_expert_lightgbm.pkl,stochastic_expert_lightgbm.pkl,.pkl,0.201,2026-03-22T12:47:17.124287605,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\trend\xgboost\USDCHF_H4_trend_xgboost.pkl,USDCHF_H4_trend_xgboost.pkl,.pkl,0.2,2026-03-27T02:10:22.550234079,unknown
BACKUP\OMNIS_Copia\modelos_trading\models\trend_master_lightgbm.pkl,trend_master_lightgbm.pkl,.pkl,0.2,2026-03-22T12:45:01.011440516,unknown
BACKUP\OMNIS_Copia\modelos_trading\models\exhaustion_detector_lightgbm.pkl,exhaustion_detector_lightgbm.pkl,.pkl,0.199,2026-03-22T12:46:02.700504780,unknown
BACKUP\OMNIS_Copia\modelos_trading\models\correlation_expert_lightgbm.pkl,correlation_expert_lightgbm.pkl,.pkl,0.197,2026-03-22T12:46:44.170660019,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\trend\xgboost\AUDJPY_H4_trend_xgboost.pkl,AUDJPY_H4_trend_xgboost.pkl,.pkl,0.195,2026-03-27T01:38:00.895026922,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\trend\xgboost\EURCAD_H4_trend_xgboost.pkl,EURCAD_H4_trend_xgboost.pkl,.pkl,0.195,2026-03-27T01:44:45.644326210,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\trend\xgboost\AUDUSD_H4_trend_xgboost.pkl,AUDUSD_H4_trend_xgboost.pkl,.pkl,0.192,2026-03-27T01:39:16.259173392,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\trend\xgboost\NZDUSD_H4_trend_xgboost.pkl,NZDUSD_H4_trend_xgboost.pkl,.pkl,0.191,2026-03-27T02:05:41.425663233,unknown
BACKUP\OMNIS_Copia\modelos_trading\models\pattern_trigger_xgboost.pkl,pattern_trigger_xgboost.pkl,.pkl,0.191,2026-03-22T12:44:45.460467339,unknown
BACKUP\OMNIS_Copia\modelos_trading\models\fibonacci_expert_xgboost.pkl,fibonacci_expert_xgboost.pkl,.pkl,0.19,2026-03-22T12:46:46.585763931,unknown
BACKUP\OMNIS_Copia\modelos_trading\models\ml_expert_lightgbm.pkl,ml_expert_lightgbm.pkl,.pkl,0.19,2026-03-22T12:47:05.061890841,unknown
BACKUP\OMNIS_Copia\modelos_trading\models\trend_master_xgboost.pkl,trend_master_xgboost.pkl,.pkl,0.188,2026-03-22T12:45:00.837346077,unknown
BACKUP\OMNIS_Copia\modelos_trading\models\ichimoku_expert_xgboost.pkl,ichimoku_expert_xgboost.pkl,.pkl,0.186,2026-03-22T12:46:51.392081499,unknown
BACKUP\OMNIS_Copia\modelos_trading\models\stats_quant_xgboost.pkl,stats_quant_xgboost.pkl,.pkl,0.186,2026-03-22T12:46:17.643112898,unknown
BACKUP\OMNIS_Copia\modelos_trading\models\market_microstructure_expert_xgboost.pkl,market_microstructure_expert_xgboost.pkl,.pkl,0.181,2026-03-22T12:46:54.312891006,unknown
BACKUP\OMNIS_Copia\modelos_trading\models\pullback_hunter_xgboost.pkl,pullback_hunter_xgboost.pkl,.pkl,0.178,2026-03-22T12:45:38.853066444,unknown
BACKUP\OMNIS_Copia\modelos_trading\models\zone_mapper_xgboost.pkl,zone_mapper_xgboost.pkl,.pkl,0.178,2026-03-22T12:45:25.640661955,unknown
BACKUP\OMNIS_Copia\modelos_trading\models\correlation_expert_xgboost.pkl,correlation_expert_xgboost.pkl,.pkl,0.177,2026-03-22T12:46:44.070096254,unknown
BACKUP\OMNIS_Copia\modelos_trading\models\stochastic_expert_xgboost.pkl,stochastic_expert_xgboost.pkl,.pkl,0.177,2026-03-22T12:47:16.999335527,unknown
BACKUP\OMNIS_Copia\modelos_trading\models\volume_expert_xgboost.pkl,volume_expert_xgboost.pkl,.pkl,0.177,2026-03-22T12:47:26.897853851,unknown
BACKUP\OMNIS_Copia\modelos_trading\models\swing_expert_xgboost.pkl,swing_expert_xgboost.pkl,.pkl,0.176,2026-03-22T12:47:21.650542259,unknown
BACKUP\OMNIS_Copia\modelos_trading\models\microstructure_expert_xgboost.pkl,microstructure_expert_xgboost.pkl,.pkl,0.175,2026-03-22T12:47:02.674784184,unknown
BACKUP\OMNIS_Copia\modelos_trading\models\ml_expert_xgboost.pkl,ml_expert_xgboost.pkl,.pkl,0.174,2026-03-22T12:47:04.978399754,unknown
BACKUP\OMNIS_Copia\modelos_trading\models\volatility_gauge_xgboost.pkl,volatility_gauge_xgboost.pkl,.pkl,0.174,2026-03-22T12:45:17.357373238,unknown
BACKUP\OMNIS_Copia\modelos_trading\models\risk_guardian_xgboost.pkl,risk_guardian_xgboost.pkl,.pkl,0.173,2026-03-22T12:45:55.739644289,unknown
BACKUP\OMNIS_Copia\modelos_trading\models\hvn_expert_xgboost.pkl,hvn_expert_xgboost.pkl,.pkl,0.172,2026-03-22T12:46:49.136070013,unknown
BACKUP\OMNIS_Copia\modelos_trading\models\momentum_expert_xgboost.pkl,momentum_expert_xgboost.pkl,.pkl,0.172,2026-03-22T12:47:11.226811886,unknown
BACKUP\OMNIS_Copia\modelos_trading\models\flow_aggressor_xgboost.pkl,flow_aggressor_xgboost.pkl,.pkl,0.17,2026-03-22T12:45:47.842633009,unknown
BACKUP\OMNIS_Copia\modelos_trading\models\exhaustion_detector_xgboost.pkl,exhaustion_detector_xgboost.pkl,.pkl,0.169,2026-03-22T12:46:02.529255151,unknown
BACKUP\OMNIS_Copia\modelos_trading\models\candlestick_expert_xgboost.pkl,candlestick_expert_xgboost.pkl,.pkl,0.162,2026-03-22T12:46:21.912810802,unknown
BACKUP\OMNIS_Copia\modelos_trading\models\gap_expert_gradient_boosting.pkl,gap_expert_gradient_boosting.pkl,.pkl,0.16,2026-03-22T12:46:47.437794209,unknown
BACKUP\OMNIS_Copia\modelos_trading\models\hvn_expert_lightgbm.pkl,hvn_expert_lightgbm.pkl,.pkl,0.126,2026-03-22T12:46:49.226305485,unknown
BACKUP\OMNIS_Copia\modelos_trading\models\gap_expert_xgboost.pkl,gap_expert_xgboost.pkl,.pkl,0.103,2026-03-22T12:46:47.530646085,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\orderflow\xgboost\EURUSD_H1_orderflow_xgboost.pkl,EURUSD_H1_orderflow_xgboost.pkl,.pkl,0.101,2026-03-27T01:52:35.733550549,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\orderflow\xgboost\EURCHF_H4_orderflow_xgboost.pkl,EURCHF_H4_orderflow_xgboost.pkl,.pkl,0.093,2026-03-27T01:46:19.434701204,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\orderflow\xgboost\GBPJPY_H4_orderflow_xgboost.pkl,GBPJPY_H4_orderflow_xgboost.pkl,.pkl,0.092,2026-03-27T01:57:23.729027510,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\orderflow\xgboost\GBPUSD_H4_orderflow_xgboost.pkl,GBPUSD_H4_orderflow_xgboost.pkl,.pkl,0.092,2026-03-27T01:59:56.282975912,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\orderflow\xgboost\NZDUSD_H4_orderflow_xgboost.pkl,NZDUSD_H4_orderflow_xgboost.pkl,.pkl,0.092,2026-03-27T02:05:42.034070969,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\orderflow\xgboost\USDCHF_H4_orderflow_xgboost.pkl,USDCHF_H4_orderflow_xgboost.pkl,.pkl,0.092,2026-03-27T02:10:22.914769888,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\orderflow\xgboost\USDCHF_M15_orderflow_xgboost.pkl,USDCHF_M15_orderflow_xgboost.pkl,.pkl,0.092,2026-03-27T02:11:03.764322519,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\orderflow\xgboost\EURCHF_M15_orderflow_xgboost.pkl,EURCHF_M15_orderflow_xgboost.pkl,.pkl,0.091,2026-03-27T01:46:41.986455202,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\orderflow\xgboost\EURGBP_H4_orderflow_xgboost.pkl,EURGBP_H4_orderflow_xgboost.pkl,.pkl,0.091,2026-03-27T01:47:45.444916248,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\orderflow\xgboost\EURUSD_H4_orderflow_xgboost.pkl,EURUSD_H4_orderflow_xgboost.pkl,.pkl,0.091,2026-03-27T01:53:09.975547314,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\orderflow\xgboost\EURCHF_H1_orderflow_xgboost.pkl,EURCHF_H1_orderflow_xgboost.pkl,.pkl,0.09,2026-03-27T01:46:15.959551334,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\orderflow\xgboost\USDCHF_M30_orderflow_xgboost.pkl,USDCHF_M30_orderflow_xgboost.pkl,.pkl,0.09,2026-03-27T02:11:19.439952850,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\orderflow\xgboost\USDJPY_H4_orderflow_xgboost.pkl,USDJPY_H4_orderflow_xgboost.pkl,.pkl,0.09,2026-03-27T02:12:44.157421827,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\orderflow\xgboost\EURCHF_M30_orderflow_xgboost.pkl,EURCHF_M30_orderflow_xgboost.pkl,.pkl,0.089,2026-03-27T01:46:55.527310132,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\orderflow\xgboost\GBPUSD_H1_orderflow_xgboost.pkl,GBPUSD_H1_orderflow_xgboost.pkl,.pkl,0.089,2026-03-27T01:59:52.960642815,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\orderflow\xgboost\EURJPY_H1_orderflow_xgboost.pkl,EURJPY_H1_orderflow_xgboost.pkl,.pkl,0.088,2026-03-27T01:49:24.355972528,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\orderflow\xgboost\GBPJPY_H1_orderflow_xgboost.pkl,GBPJPY_H1_orderflow_xgboost.pkl,.pkl,0.088,2026-03-27T01:57:20.852105379,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\orderflow\xgboost\NZDUSD_M30_orderflow_xgboost.pkl,NZDUSD_M30_orderflow_xgboost.pkl,.pkl,0.088,2026-03-27T02:06:31.536835194,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\orderflow\xgboost\USDCAD_H4_orderflow_xgboost.pkl,USDCAD_H4_orderflow_xgboost.pkl,.pkl,0.088,2026-03-27T02:07:53.541871071,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\orderflow\xgboost\USDCAD_M15_orderflow_xgboost.pkl,USDCAD_M15_orderflow_xgboost.pkl,.pkl,0.088,2026-03-27T02:08:25.599143505,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\orderflow\xgboost\USDCHF_H1_orderflow_xgboost.pkl,USDCHF_H1_orderflow_xgboost.pkl,.pkl,0.088,2026-03-27T02:10:18.308094501,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\orderflow\xgboost\EURCAD_M15_orderflow_xgboost.pkl,EURCAD_M15_orderflow_xgboost.pkl,.pkl,0.087,2026-03-27T01:45:06.633767605,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\orderflow\xgboost\EURGBP_H1_orderflow_xgboost.pkl,EURGBP_H1_orderflow_xgboost.pkl,.pkl,0.087,2026-03-27T01:47:41.540816069,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\orderflow\xgboost\EURGBP_M15_orderflow_xgboost.pkl,EURGBP_M15_orderflow_xgboost.pkl,.pkl,0.087,2026-03-27T01:48:05.414514542,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\orderflow\xgboost\EURGBP_M30_orderflow_xgboost.pkl,EURGBP_M30_orderflow_xgboost.pkl,.pkl,0.087,2026-03-27T01:48:16.274465084,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\orderflow\xgboost\EURJPY_H4_orderflow_xgboost.pkl,EURJPY_H4_orderflow_xgboost.pkl,.pkl,0.087,2026-03-27T01:49:34.560822725,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\orderflow\xgboost\EURJPY_M15_orderflow_xgboost.pkl,EURJPY_M15_orderflow_xgboost.pkl,.pkl,0.087,2026-03-27T01:50:06.908036947,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\orderflow\xgboost\EURJPY_M30_orderflow_xgboost.pkl,EURJPY_M30_orderflow_xgboost.pkl,.pkl,0.087,2026-03-27T01:50:26.912043571,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\orderflow\xgboost\NZDUSD_H1_orderflow_xgboost.pkl,NZDUSD_H1_orderflow_xgboost.pkl,.pkl,0.087,2026-03-27T02:05:35.810420036,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\orderflow\xgboost\NZDUSD_M15_orderflow_xgboost.pkl,NZDUSD_M15_orderflow_xgboost.pkl,.pkl,0.087,2026-03-27T02:06:10.213351250,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\orderflow\xgboost\AUDJPY_H1_orderflow_xgboost.pkl,AUDJPY_H1_orderflow_xgboost.pkl,.pkl,0.086,2026-03-27T01:37:59.857458591,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\orderflow\xgboost\EURCAD_M30_orderflow_xgboost.pkl,EURCAD_M30_orderflow_xgboost.pkl,.pkl,0.086,2026-03-27T01:45:18.868469,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\orderflow\xgboost\GBPJPY_M15_orderflow_xgboost.pkl,GBPJPY_M15_orderflow_xgboost.pkl,.pkl,0.086,2026-03-27T01:57:59.714517593,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\orderflow\xgboost\GBPJPY_M30_orderflow_xgboost.pkl,GBPJPY_M30_orderflow_xgboost.pkl,.pkl,0.086,2026-03-27T01:58:11.468677998,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\orderflow\xgboost\GBPUSD_M30_orderflow_xgboost.pkl,GBPUSD_M30_orderflow_xgboost.pkl,.pkl,0.086,2026-03-27T02:00:55.603573561,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\orderflow\xgboost\USDCAD_H1_orderflow_xgboost.pkl,USDCAD_H1_orderflow_xgboost.pkl,.pkl,0.086,2026-03-27T02:07:45.858048439,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\orderflow\xgboost\USDCAD_M30_orderflow_xgboost.pkl,USDCAD_M30_orderflow_xgboost.pkl,.pkl,0.086,2026-03-27T02:08:46.970662355,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\orderflow\xgboost\USDJPY_H1_orderflow_xgboost.pkl,USDJPY_H1_orderflow_xgboost.pkl,.pkl,0.086,2026-03-27T02:12:41.394344807,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\orderflow\xgboost\USDJPY_M15_orderflow_xgboost.pkl,USDJPY_M15_orderflow_xgboost.pkl,.pkl,0.086,2026-03-27T02:13:06.997980118,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\orderflow\xgboost\USDJPY_M30_orderflow_xgboost.pkl,USDJPY_M30_orderflow_xgboost.pkl,.pkl,0.086,2026-03-27T02:13:25.231828213,unknown
